genre,movie_id,movie_title,year,tmdb_id,director,actor1,actor2
Comedy Documentary,1649,"Big One, The ",1998,1774,Michael Moore,Michael Moore,Elaine Bly
Drama,1650,"Butcher Boy, The ",1998,22797,Neil Jordan,Eamonn Owens,Alan Boyle
Drama Thriller,1651,"Spanish Prisoner, The ",1998,29193,David Mamet,Steve Martin,Campbell Scott
Romance,1652,Temptress Moon (Feng Yue) ,1997,47694,Chen Kaige,Leslie Cheung,Gong Li
Drama,1653,Entertaining Angels: The Dorothy Day Story ,1996,99479,Michael Ray Rhodes,Moira Kelly,Martin Sheen
Comedy,1654,Chairman of the Board ,1998,31535,Alex Zamm,Scott 'Carrot Top' Thompson,Courtney Thorne-Smith
Comedy Romance,1655,"Favor, The ",1994,50463,Donald Petrie,Harley Jane Kozak,Elizabeth McGovern
Comedy Romance,1656,Little City ,1998,102732,Roberto Benabib,Jon Bon Jovi,Penelope Ann Miller
Action Drama,1657,Target ,1996,466194,Kōji Wakamatsu,,
Drama,1658,"Substance of Fire, The ",1996,168535,Daniel J. Sullivan,Tony Goldwyn,Timothy Hutton
Comedy,1659,Getting Away With Murder ,1996,25697,Harvey Miller,Jack Lemmon,Dan Aykroyd
Drama,1660,Small Faces ,1996,42758,Gillies MacKinnon,Iain Robertson,Joseph McFadden
Drama,1661,"New Age, The ",1994,41588,Michael Tolkin,Peter Weller,Judy Davis
Drama Romance,1662,Rough Magic ,1997,45671,Clare Peploe,Bridget Fonda,Russell Crowe
Drama War,1663,Nothing Personal ,1997,45806,Urszula Antoniak,Stephen Rea,Lotte Verbeek
Comedy,1664,8 Heads in a Duffel Bag ,1997,13982,Tom Schulman,Joe Pesci,Kristy Swanson
Drama,1665,"Brother's Kiss, A ",1997,102878,Seth Zvi Rosenfeld,Nick Chinlund,Michael Raynor
Drama,1666,Ripe ,1997,457262,Rhiannon Bannenberg,Debby Ryan,Aaron Jeffery
Drama,1667,"Next Step, The ",1997,291634,,Rick Negron,Kristin Moreu
Comedy,1668,Wedding Bell Blues ,1997,107743,Dana Lustig,Illeana Douglas,Paulina Porizkova
Crime Drama Mystery,1669,MURDER and murder ,1997,407992,Yvonne Rainer,Joanna Merlin,Kathleen Chalfant
Comedy Thriller,1670,Tainted ,1998,281289,Brian Evans,Jason Brouwer,T.J. Timon
Drama,1671,"Further Gesture, A ",1998,47112,Robert Dornhelm,Stephen Rea,Brendan Gleeson
Drama,1672,Kika ,1993,8223,Pedro Almodóvar,Verónica Forqué,Victoria Abril
Action Thriller,1673,Mirage ,1995,226229,Paul Williams,Edward James Olmos,Sean Young
Drama,1674,Mamma Roma ,1962,47796,Pier Paolo Pasolini,Anna Magnani,Ettore Garofolo
Drama,1675,"Sunchaser, The ",1996,38191,Michael Cimino,Woody Harrelson,Talisa Soto
Drama,1676,"War at Home, The ",1996,59232,Emilio Estevez,Emilio Estevez,Kathy Bates
Drama,1677,Sweet Nothing ,1996,124851,Gary Winick,Michael Imperioli,Mira Sorvino
Drama,1678,Mat' i syn ,1998,441646,Philippe Van Leeuw,Hiam Abbass,Diamand Bou Abboud
Romance Thriller,1679,B. Monkey ,1998,2923,Michael Radford,Asia Argento,Jared Harris
Drama Romance,1680,Sliding Doors ,1998,10215,Peter Howitt,Gwyneth Paltrow,John Hannah
Comedy,1681,You So Crazy ,1994,38129,Thomas Schlamme,Martin Lawrence,
Drama,1682,Scream of Stone (Schrei aus Stein) ,1996,88893,Werner Herzog,Donald Sutherland,Brad Dourif
